NU_ANO_CENSO|CO_IES|NO_IES|SG_IES|CO_MANTENEDORA|NO_MANTENEDORA|TP_CATEGORIA_ADMINISTRATIVA|TP_ORGANIZACAO_ACADEMICA|CO_REGIAO|CO_UF|CO_MUNICIPIO|IN_CAPITAL|QT_TEC_TOTAL|QT_TEC_FUNDAMENTAL_INCOMP_FEM|QT_TEC_FUNDAMENTAL_INCOMP_MASC|QT_TEC_FUNDAMENTAL_COMP_FEM|QT_TEC_FUNDAMENTAL_COMP_MASC|QT_TEC_MEDIO_FEM|QT_TEC_MEDIO_MASC|QT_TEC_SUPERIOR_FEM|QT_TEC_SUPERIOR_MASC|QT_TEC_ESPECIALIZACAO_FEM|QT_TEC_ESPECIALIZACAO_MASC|QT_TEC_MESTRADO_FEM|QT_TEC_MESTRADO_MASC|QT_TEC_DOUTORADO_FEM|QT_TEC_DOUTORADO_MASC|IN_ACESSO_PORTAL_CAPES|IN_ACESSO_OUTRAS_BASES|IN_ASSINA_OUTRA_BASE|IN_REPOSITORIO_INSTITUCIONAL|IN_BUSCA_INTEGRADA|IN_SERVICO_INTERNET|IN_PARTICIPA_REDE_SOCIAL|IN_CATALOGO_ONLINE|QT_PERIODICO_ELETRONICO|QT_LIVRO_ELETRONICO|TP_REFERENTE|VL_RECEITA_PROPRIA|VL_RECEITA_TRANSFERENCIA|VL_RECEITA_OUTRA|VL_DESPESA_PESSOAL_DOCENTE|VL_DESPESA_PESSOAL_TECNICO|VL_DESPESA_PESSOAL_ENCARGO|VL_DESPESA_CUSTEIO|VL_DESPESA_INVESTIMENTO|VL_DESPESA_PESQUISA|VL_DESPESA_OUTRA
2019|5008|FACULDADE DO MÉDIO PARNAÍBA||3199|SOCIEDADE DE ENSINO SUPERIOR DO MEDIO PARNAIBA LTDA - ME|4|3|2|22|2210508|0|12|0|0|0|0|2|1|6|1|0|0|0|1|1|0|0||1|1|1|1|1|0|4320|1246|2|1890000|865000.00|456320.00|952135.00|886125.00|525714.00|205126.00|150346.00|200345.67|254345.00
2019|12189|FACULDADE PRISMA|FAP|3210|PRISMA PRE VESTIBULAR S/C LTDA - EPP|4|3|3|31|3143302|0|13|0|0|0|0|3|3|1|0|4|0|1|1|0|0|0||1|1|1|1|1|0|0|0|1|520666.58|0.00|383701.81|334396.18|232292.12|1336754.14|0.00|0.00|0.00|0.00
2019|5038|FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE MARABÁ|FACIMAB|3214|UNIMA - SOCIEDADE EDUCACIONAL UNIFICADA DE MARABA LTDA - ME|4|3|1|15|1504208|0|39|0|0|5|0|3|2|5|5|5|4|3|3|2|2|0||1|1|1|1|1|0|50|50|2|17000|5000.00|20000.00|5588.00|5554.00|444.32|1020.00|1200.00|1200.00|1400.00
2019|5045|FACULDADE DE TECNOLOGIA PAULISTA||3220|UNIAO EDUCACIONAL E CULTURAL PIAGET - UNIPIAGET|5|3|3|35|3527801|0|7|0|0|0|0|1|1|4|1|0|0|0|0|0|0|1||1|1|1|1|1|0|0|0|2|470523.34|0.00|138536.81|246269.80|90868.40|134855.30|0.00|28375.40|8902.90|81933.49
2019|5046|FACULDADE POLIS DAS ARTES||3221|ASSOCIACAO EDUCACIONAL DE EMBU DAS ARTES - AEEA|5|3|3|35|3515004|0|4|0|0|0|1|1|1|0|1|0|0|0|0|0|0|0||0|0|0|1|1|0|0|0|1|968307.49|0.00|2230.48|442428.76|85729.40|190206.30|0.00|0.00|0.00|180581.48
2019|5048|FACULDADE DE TEOLOGIA DE SÃO PAULO DA IGREJA PRESBITERIANA INDEPENDENTE DO BRASIL||3223|FUNDACAO EDUARDO CARLOS PEREIRA|5|3|3|35|3550308|1|7|0|0|0|0|0|1|4|1|0|0|0|1|0|0|0||0|0|1|1|0|1|0|0|1|122264.07|1495001.00|85145.57|839538.71|303189.27|604469.90|650582.65|3109.12|0.00|0.00
2019|13944|FACULDADE DE ADMINISTRAÇÃO E NEGÓCIOS|FAN|3227|OFM SISTEMAS LTDA|4|3|2|27|2704302|1|16|0|0|0|0|2|2|6|2|1|2|1|0|0|0|0||0|0|0|1|0|1|3|0|2|2418815.36|0.00|0.00|163798.12|220778.33|173031.37|1212218.35|68317.64|0.00|1118110.89
2019|10685|FACULDADE NORTE CAPIXABA DE SAO MATEUS|MULTIVIX SÃO MATEUS|3237|EMPRESA NORTE CAPIXABA DE ENSINO, PESQUISA E EXTENSAO LTDA - ME|4|3|3|32|3204906|0|36|0|0|0|1|3|3|11|2|6|3|4|2|1|0|0||1|1|1|1|0|0|6321|9704|2|8453429.25|0.00|614622.12|1300242.85|489338.53|1990557.95|0.00|257739.20|0.00|4789687.63
2019|1344|FACULDADE BORGES DE MENDONÇA|FBM|3248|SISTEMA DE ENSINO BORGES DE MENDONCA LTDA|4|3|4|42|4205407|1|13|0|0|0|0|2|2|2|0|3|2|1|1|0|0|0||0|1|1|1|1|1|0|92|2|6103832.31|0.00|0.00|1274089.93|1145005.41|950013.88|0.00|0.00|0.00|0.00
2019|11841|FACULDADE EVOLUÇÃO ALTO OESTE POTIGUAR|FACEP|3257|FACEP-FACULDADE EVOLUCAO ALTO OESTE POTIGUAR LTDA - ME|4|3|2|24|2409407|0|12|0|0|0|0|2|0|3|1|3|2|1|0|0|0|0||0|0|1|1|1|1|156|8500|1|8606632|0.00|0.00|926063.28|127688.30|413018.23|0.00|0.00|97207.99|97207.99
2019|5105|FACULDADE INTERNACIONAL SIGNORELLI||3266|INSTITUTO DE GESTAO EDUCACIONAL SIGNORELLI LTDA.|4|3|3|33|3304557|1|68|3|6|9|5|15|3|12|1|8|3|3|0|0|0|0||0|0|1|1|1|1|243|4000|2|11065839.33|0.00|93493.31|3172809.33|1944625.07|1728119.82|3855971.44|0.00|0.00|0.00
2019|1827|FACULDADE LUTERANA DE TEOLOGIA|FLT|3296|UNIAO CRISTA - ASSOCIACAO SOCIAL E EDUCACIONAL|5|3|4|42|4215802|0|11|0|0|0|0|0|0|2|0|7|2|0|0|0|0|0||1|1|1|1|0|1|28|0|2|2502006.4|0.00|998004.83|1110242.11|560282.42|131194.83|1346140.94|0.00|0.00|347094.51
2019|12661|FACULDADE DE TECNOLOGIA SAINT PAUL||3323|SAINT PAUL EDUCACIONAL LTDA.|4|3|3|35|3550308|1|12|0|0|0|0|2|1|3|2|3|0|1|0|0|0|0||0|0|0|1|0|0|0|8000|1|35125234.72|0.00|80038.99|293078.80|1677786.45|467856.62|0.00|2484314.99|0.00|29189538.14
2019|12522|FACULDADE MOGIANA DO ESTADO DE SÃO PAULO|FMG|3325|ASSOCIACAO MOGIANA PARA DESENVOLVIMENTO DA EDUCACAO|5|3|3|35|3530706|0|26|0|0|0|0|5|3|13|1|1|1|1|0|1|0|1||1|1|1|1|1|1|210|2520|1|6214225.15|0.00|220039.33|750137.84|322626.45|399810.22|485011.16|339630.00|439524.46|1584258.09
2019|3847|FACULDADE BAIANA DE DIREITO E GESTÃO||3332|ESCOLA BAIANA DE DIREITO E GESTAO LTDA|4|3|2|29|2927408|1|82|1|1|1|5|17|11|18|7|11|4|1|2|1|2|0||0|0|1|1|1|1|0|0|2|27505177.01|0.00|80966.57|3929931.97|3779552.90|2285258.19|1185473.23|317453.75|0.00|7711173.11
2019|2287|ESCOLA SUPERIOR DE TEOLOGIA E ESPIRITUALIDADE FRANCISCANA|ESTEF|3337|FUNDACAO SAO LOURENCO DE BRINDISI|5|3|4|43|4314902|1|4|0|1|0|0|0|2|0|0|1|0|0|0|0|0|0||0|1|0|1|1|0|0|0|1|666668.99|0.00|139163.91|300890.15|58498.44|142595.79|172860.94|0.00|0.00|0.00
2019|3377|FACULDADE MONTESSORIANO DE SALVADOR|FAMA|3344|ASSOCIACAO PARA O DESENVOLVIMENTO SOCIO-CULTURAL DA COMUNIDADE DA BOCA DO RIO|5|3|2|29|2927408|1|10|0|0|0|0|4|3|1|1|1|0|0|0|0|0|0||0|0|0|1|1|0|120|2850|1|1010411.69|0.00|0.00|543866.92|271943.45|132011.83|40128.23|0.00|0.00|0.00
2019|11818|Faculdade Inspirar|Inspirar|3359|AX - CENTRO DE ESTUDOS DA SAUDE LTDA. - EPP|4|3|4|41|4106902|1|61|0|0|3|0|6|2|28|10|9|0|1|0|2|0|1||1|1|1|1|1|1|1130|8000|1|8316204.71|0.00|0.00|979009.98|824714.47|312390.90|5947179.16|0.00|0.00|0.00
2019|1944|FACULDADE DE TECNOLOGIA IBRATEC|IBRATEC|3370|IBRATEC INSTITUTO BRASILEIRO DE TECNOLOGIA EIRELI|4|3|2|26|2611606|1|46|0|0|0|1|10|19|4|5|2|3|0|0|1|1|0||1|0|0|1|0|0|52|7508|1|5465596.5|0.00|0.00|1321353.00|721392.60|1058035.44|1477512.90|0.00|0.00|0.00
2019|11860|INSTITUTO NACIONAL DE ENSINO SUPERIOR E PÓS-GRADUAÇÃO PADRE GERVÁSIO|INAPÓS|3380|ODONTO RAD LTDA - ME|4|3|3|31|3152501|0|20|0|0|1|0|9|2|5|1|1|0|0|0|1|0|0||0|0|1|1|0|1|0|0|1|11473270.45|0.00|1367818.45|710474.49|660300.25|621383.18|1409944.49|54069.06|7132.06|941216.88
2019|1425|FACULDADE EVOLUTIVO|FACE|3382|ORGANIZACAO EDUCACIONAL REGINA JUSTA LTDA|4|3|2|23|2304400|1|20|0|0|0|0|2|2|2|1|2|2|4|4|1|0|1||1|1|1|1|1|1|33|5000|2|3263513|0.00|0.00|1033019.00|463062.70|392500.00|0.00|0.00|720000.00|0.00
2019|12268|FACULDADE DE TECNOLOGIA DE CRUZEIRO DO OESTE|FACO|3389|ORGANIZACAO EDUCACIONAL DE CRUZEIRO DO OESTE LTDA|4|3|4|41|4106605|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0||0|0|1|0|0|0|0|150|1|344920|0.00|3964.75|275319.93|124753.44|61826.90|32815.09|0.00|0.00|62947.10
2019|12430|FACULDADE METROPOLITANA SÃO CARLOS BJI|FAMESC-BJI|3394|SOCIEDADE METROPOLITANA DE EDUCACAO, CULTURA E TECNOLOGIA SAO CARLOS S/S LTDA - ME|4|3|3|33|3300605|0|25|5|4|0|0|0|0|6|3|6|0|1|0|0|0|0||1|1|1|1|1|1|352|9472|1|6195071.87|0.00|1985307.61|1985307.61|428180.10|798256.74|192784.29|0.00|2893452.04|3226363.10
2019|4330|FACULDADE EFICAZ|EFICAZ|3395|FACULDADE EFICAZ MARINGA LTDA|4|3|4|41|4115200|0|33|0|0|0|0|4|1|6|5|11|4|1|0|1|0|0||1|1|1|1|1|0|100|8500|2|2906076.01|0.00|159405.01|420649.27|431956.63|199511.12|921872.09|284397.32|16800.00|91471.81
2019|13782|FACULDADE DE SANTA CRUZ DA BAHIA|FSC|3400|UNIAO DE ENSINO DE SANTA CRUZ - UNIESC LTDA - EPP|4|3|2|29|2914703|0|5|0|0|1|0|1|1|2|0|0|0|0|0|0|0|0||0|0|0|1|1|0|70|0|1|543405.04|12700.00|152019.89|233605.82|134013.30|52574.43|169124.00|43364.60|30989.29|28631.54
2019|5277|FACULDADE FORTIUM||3402|FORTIUM - EDITORA E TREINAMENTO LTDA|4|3|5|53|5300108|1|65|0|0|0|0|32|19|9|4|1|0|0|0|0|0|0||0|0|0|1|1|0|261|8000|2|19711381.46|0.00|0.00|7322514.54|1689340.22|1285304.31|123973.29|0.00|39126.92|3662104.27
2019|5518|FACULDADE GUARAPUAVA|FG|3419|UNIAO DE ENSINO E CULTURA DE GUARAPUAVA LTDA - UNIGUA|4|3|4|41|4109401|0|29|0|0|5|2|4|5|8|3|2|0|0|0|0|0|1||0|0|1|1|1|1|453|11180|1|8200000|0.00|35000.00|2500000.00|910000.00|1550000.00|3060000.00|930000.00|130000.00|710000.00
2019|4416|FACULDADE JK - UNIDADE I - GAMA||3425|IDEA - INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL AVANCADO S/S LTDA|4|3|5|53|5300108|1|15|0|0|6|0|2|2|0|2|3|0|0|0|0|0|1||1|1|1|1|1|1|1000|500|2|1266487.2|0.00|0.00|264683.77|171221.15|257183.90|227967.70|56991.92|9625.30|12664.87
2019|12547|FACITEN - FACULDADE DE CIÊNCIAS E TECNOLOGIAS DE NATAL|FACITEN|3431|UNIPB - UNIAO DE ENSINO SUPERIOR DA PARAIBA LTDA - ME|4|3|2|24|2408102|1|10|0|0|0|0|5|1|1|3|0|0|0|0|0|0|1||1|1|1|1|1|1|1000|850|2|427887.3|0.00|0.00|247649.32|139854.39|120351.73|0.00|0.00|0.00|0.00
2019|10323|FACULDADE DE TECNOLOGIA BANDEIRANTES|BANDTEC|3432|EDUCARE TECNOLOGIA DA INFORMACAO LTDA.|4|3|3|35|3550308|1|15|0|0|0|0|3|1|7|1|0|0|1|2|0|0|0||0|1|1|1|0|0|0|100|1|9096033|0.00|10577.00|2457872.00|248327.00|674845.00|444769.00|0.00|1157411.00|4150875.00
2019|5362|Faculdade UNIRB - ARACAJU|F. UNIRB|3438|UNIAO BRASILEIRA DE EDUCACAO LTDA  - ME|4|3|2|28|2800308|1|21|1|0|2|1|3|4|5|2|2|0|1|0|0|0|0||0|1|1|0|1|0|1160|6000|2|2404290|0.00|0.00|687150.00|313877.00|387610.00|399040.00|488071.00|45441.00|307749.00
2019|11429|FACULDADE ESPECIALIZADA NA ÁREA DE SAÚDE DO RIO GRANDE DO SUL|FASURGS|3440|COMPLEXO DE ENSINO SUPERIOR ESPECIALIZADA NA AREA DE SAUDE S/S - ME|4|3|4|43|4314100|0|54|0|2|5|0|24|4|7|4|4|1|3|0|0|0|0||1|0|0|1|0|0|2000|7000|1|17422457.04|0.00|0.00|3598464.36|1908194.31|2416211.20|3202577.61|185450.62|0.00|3969906.10
2019|788|FACULDADE DE RONDÔNIA|FARO|3443|INSTITUTO JOAO NEORICO|5|3|1|11|1100205|1|121|7|6|1|10|25|29|21|12|7|2|1|0|0|0|0||1|1|1|1|1|1|2000|7000|1|21352259.24|0.00|175136.45|7825821.50|3078367.08|3589464.65|7076173.59|0.00|8306.50|315925.04
2019|170|FUNVIC - FACULDADE FUNVIC DE MOCOCA||3450|FUNDACAO UNIVERSITARIA VIDA CRISTA|5|3|3|35|3530508|0|44|0|0|3|0|19|6|12|2|1|0|1|0|0|0|0||0|0|0|1|1|1|22|0|1|1777099.15|0.00|128543.79|579684.12|384550.38|172800.31|114462.69|1.00|1.00|1.00
2019|2494|Centro Universitário FUNVIC|UNIFUNVIC|3450|FUNDACAO UNIVERSITARIA VIDA CRISTA|5|2|3|35|3538006|0|62|0|0|0|0|9|9|18|17|4|3|0|2|0|0|1||0|1|1|1|1|0|10|10|1|18719629.56|6166258.82|7623931.85|11110265.65|3703421.87|1608822.16|14748848.64|188375.76|565975.89|1.00
2019|1477|Faculdade JK Michelangelo|FAJKMIC|3459|ASSOCIACAO RIVAIL|5|3|5|53|5300108|1|13|0|0|0|0|0|0|9|1|2|1|0|0|0|0|0||1|0|0|1|1|0|132|3|1|3337418.18|0.00|0.00|1600493.90|455550.68|729279.01|364800.00|0.00|0.00|115000.00
2019|11895|FACULDADE FORTIUM DE SANTA MARIA|FFSM|3478|FACULDADE EVANGELICA DE TAGUATINGA LTDA - ME|4|3|5|53|5300108|1|18|0|0|0|0|9|6|2|1|0|0|0|0|0|0|0||0|0|0|1|1|0|261|8000|2|170357.36|0.00|0.00|12054.91|1196.26|3099.20|0.00|0.00|125.60|485805.80
2019|10116|FACULDADE DE TECNOLOGIA SENAI MATO GROSSO|FATEC SENAI MT|3479|SENAI - SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL|5|3|5|51|5103403|1|20|0|0|0|0|0|2|4|4|4|4|1|0|1|0|1||1|1|1|1|0|1|47|0|2|3177694|0.00|0.00|1383419.00|1187886.00|2255724.00|0.00|56433.00|0.00|3298642.00
2019|13467|FACULDADE DE TECNOLOGIA EM SAÚDE CIEPH|FACTES|3482|CIEPH - CENTRO INTEGRADO DE ESTUDOS E PESQUISA DO HOMEM LTDA - ME|4|3|4|42|4205407|1|16|1|0|1|0|2|0|0|0|5|3|1|2|1|0|0||0|1|1|1|1|1|25|15|2|762305.7|0.00|20522.25|156683.10|189215.30|157428.72|208929.21|7610.71|47250.00|10357.20
2019|139|FACULDADE DE CIÊNCIAS ECONÔMICAS DO TRIÂNGULO MINEIRO|FCETM|3484|ASSOCIACAO EDUCACIONAL DR. ODILON FERNANDES|5|3|3|31|3170107|0|13|0|0|0|0|1|4|7|1|0|0|0|0|0|0|0||0|0|0|1|1|0|261|8000|1|8752593.21|0.00|0.00|1462381.58|1860408.98|1855009.59|96388.11|0.00|133645.48|2029113.75
2019|4166|CENTRO DE ENSINO SUPERIOR DE UBERABA|CESUBE|3484|ASSOCIACAO EDUCACIONAL DR. ODILON FERNANDES|5|3|3|31|3170107|0|13|0|0|0|0|1|4|7|1|0|0|0|0|0|0|0||0|0|0|1|1|0|261|8000|1|8752593.21|0.00|0.00|1462381.58|1860408.98|1855009.59|96388.11|0.00|133645.48|2029133.75
2019|4096|FACULDADE DE TECNOLOGIA FTEC|FTEC Porto Alegre|3488|SOCIEDADE EDUCACIONAL RIOGRANDENSE LTDA.|4|3|4|43|4314902|1|38|1|1|1|1|4|8|5|7|2|3|2|3|0|0|0||1|0|1|1|0|1|0|6000|2|5778240.22|0.00|0.00|2239615.92|1211886.48|1009762.02|1389184.04|17976.04|0.00|846064.06
2019|3669|FACULDADE DOM LUIS DE ORLEANS E BRAGANÇA|FARRP|3509|SESSA-SOCIEDADE DE EDUCACAO SUPERIOR DO SEMI-ARIDO LTDA - ME|4|3|2|29|2926608|0|32|1|5|0|2|8|7|2|3|3|0|0|1|0|0|0||1|0|1|1|0|0|285|8636|2|8586780|0.00|938224.00|1458769.00|465874.00|644575.00|891616.00|180000.00|30000.00|136580.00
2019|11428|FACULDADE DE TECNOLOGIA ALTO MÉDIO SÃO FRANCISCO|FAC FUNAM|3521|FUNDACAO EDUCACIONAL ALTO MEDIO SAO FRANCISCO|5|3|3|31|3151206|0|37|0|0|2|2|10|8|7|2|6|0|0|0|0|0|0||1|1|1|1|1|1|230|278|1|8223470.11|0.00|53258.62|3609942.80|1415872.19|634184.18|991141.95|40312.79|60469.19|907037.83
2019|14892|FACULDADE DE CIÊNCIAS DA SAÚDE DE BARRETOS DR. PAULO PRATA|FCSB|3524|SISTEMA MED SERVICOS EDUCACIONAIS S.A.|4|3|3|35|3505500|0|49|0|0|5|3|8|10|8|4|7|2|1|1|0|0|0||0|0|0|1|1|1|0|2310|2|40594054.67|0.00|262110.52|5145584.21|1272231.64|3611708.12|5100872.58|7742727.77|0.00|0.00
2019|11807|FACULDADE DE TECNOLOGIA DO ISTITUTO EUROPEO DI DESIGN|IED SP|3527|ISTITUTO EUROPEO DI DESIGN - SAO PAULO (IED-SAO PAULO)|5|3|3|35|3550308|1|29|0|0|1|0|6|3|11|6|2|0|0|0|0|0|0||1|0|1|1|1|1|20|13|2|18129574.43|0.00|1010167.78|2256952.46|3171315.38|1753418.20|4512105.83|0.00|0.00|6579329.68
2019|12766|FACULDADE UNIÃO DE CAMPO MOURÃO||3529|INSTITUTO MAKRO UNIAO POS-GRADUACAO E EXTENSAO LTDA|4|3|4|41|4104303|0|28|0|0|2|1|7|4|5|3|6|0|0|0|0|0|0||1|1|0|1|1|1|2672|206|1|6660543.36|0.00|39357.27|1723111.75|927829.41|885612.89|1400648.91|196479.42|312649.61|1044936.54
2019|12916|IPOG - INSTITUTO DE PÓS-GRADUAÇÃO & GRADUAÇÃO|IPOG|3542|IPOG - INSTITUTO DE POS-GRADUACAO & GRADUACAO LTDA - EPP|4|3|5|52|5208707|1|397|8|4|6|2|58|58|116|75|17|8|10|21|4|10|0||0|1|1|1|0|1|89|0|1|138762752|0.00|229935.00|5624017.00|14592394.00|9472419.00|86353880.00|18874065.00|0.00|24342126.00
2019|4094|Faculdade Estácio da Paraíba|ESTÁCIO PARAÍBA|3547|IDEZ EMPREENDIMENTOS EDUCACIONAIS LTDA.|4|3|2|25|2507507|1|7|0|0|0|0|3|0|3|0|0|0|0|1|0|0|0||1|1|0|1|1|1|30000|18520|1|5427759.09|0.00|87042.36|808546.47|498659.86|304874.53|1223934.41|0.00|0.00|872515.16
2019|11544|FACULDADE METROPOLITANA DE ANÁPOLIS|FAMA|3550|INSTITUTO METROPOLITANO DE EDUCACAO E CULTURA LTDA - ME|4|3|5|52|5201108|0|94|0|2|6|4|23|14|25|5|5|8|1|0|0|1|0||1|0|1|1|1|1|214|2334|2|23319010.85|0.00|0.00|7203447.69|2444153.33|2392078.16|7798304.67|1145412.38|177562.40|44391.25
2019|12247|Escola de Direito e de Administração Pública do IDP|EDAP|3552|INSTITUTO BRASILIENSE DE DIREITO PUBLICO IDP LTDA|4|3|5|53|5300108|1|120|0|0|0|1|13|23|39|21|7|0|8|5|1|2|1||1|1|1|1|1|1|50|5000|1|17400946.05|0.00|0.00|4344196.87|2564356.85|2013103.41|35221.04|624564.07|70501.11|15058.15
2019|12723|FACULDADE DE TECNOLOGIA FINACI|FINACI|3554|INACI ASSOCIACAO DE ENSINO|5|3|3|35|3550308|1|27|0|0|0|0|4|1|6|5|6|4|1|0|0|0|0||1|1|1|1|1|1|47|5297|2|1446855.99|0.00|111747.66|58299.81|32793.64|40125.07|113430.65|0.00|0.00|2738891.39
2019|15401|Faculdade FIPECAFI|FIPECAFI|3558|FUNDACAO INSTITUTO DE PESQUISAS CONTABEIS, ATUARIAIS E FINANCEIRAS - FIPECAFI|5|3|3|35|3550308|1|86|0|1|2|2|9|8|35|16|6|2|1|1|3|0|1||1|1|1|1|0|1|30|8341|1|36588037.67|0.00|279682.44|3774443.35|4051370.04|4218131.86|14609852.82|630865.39|0.00|4800774.71
2019|4066|FACULDADE BATISTA DO ESTADO DO RIO DE JANEIRO - FABERJ|FABERJ|3560|JUNTA DE EDUCACAO E ACAO SOCIAL DA CONVENCAO BATISTA FLUMINENSE|5|3|3|33|3301009|0|12|1|1|0|0|3|1|4|1|1|0|0|0|0|0|0||0|0|0|0|0|0|111|26|2|580765.37|0.00|71760.05|311215.11|215286.52|39465.27|65528.12|0.00|0.00|19196.32
2019|1931|INSTITUTO DE ENSINO SUPERIOR FRANCISCANO|IESF|3561|H. M. SIMOES CARNEIRO - ME|4|3|2|21|2107506|0|51|0|3|1|0|10|11|11|2|11|2|0|0|0|0|0||1|1|1|1|1|1|0|10740|2|9292320|0.00|1350450.00|2342494.00|1466878.00|655000.00|192111.00|850777.00|27000.00|1850770.00
2019|12611|FACULDADE DE MÚSICA SOUZA LIMA|FMSL|3564|ASSOCIACAO DE ENSINO SUPERIOR DE MUSICA|5|3|3|35|3550308|1|4|0|0|0|0|1|0|2|1|0|0|0|0|0|0|0||0|0|0|0|0|0|0|0|1|521208.49|0.00|268529.75|303827.44|89991.58|134658.30|122310.27|0.00|0.00|3177.92
2019|5544|FACULDADE PRESIDENTE ANTÔNIO CARLOS|FAPAC|3575|ITPAC PORTO NACIONAL - INSTITUTO TOCANTINENSE PRESIDENTE ANTONIO CARLOS  PORTO S.A.|4|3|1|17|1718204|0|126|0|0|3|5|39|35|24|9|8|2|1|0|0|0|0||1|1|0|1|1|1|2238|9000|2|85760412.53|0.00|33910060.60|17467871.25|3437419.26|8964875.15|36050824.18|1451082.47|430683.60|9915178.54
2019|13417|FACULDADE PRINCESA DO OESTE|FPO|3578|SALES BURGOS CONSULTORIA E SERVICOS EDUCACIONAIS LTDA - ME|4|3|2|23|2304103|0|19|0|0|0|0|4|4|3|0|5|3|0|0|0|0|1||1|0|1|1|1|1|0|10857|1|8173274.69|0.00|877013.52|1257494.47|718395.70|909409.28|1573254.40|93834.40|355345.37|1293178.22
2019|2841|FACULDADE PARANAPANEMA|FP|3606|UNEPOS - UNIDADES DE ESTUDOS ESPECIALIZADOS E POS-GRADUACAO LTDA - ME|4|3|4|41|4120002|0|3|0|0|1|0|0|0|0|0|1|1|0|0|0|0|0||1|0|0|0|1|0|2000|1500|2|48865.5|0.00|0.00|21898.80|16622.28|4960.40|4212.16|0.00|0.00|0.00
2019|2745|ESCOLA SUPERIOR DA AMAZÔNIA|ESAMAZ|3610|ESCOLA SUPERIOR DA AMAZONIA S/C LTDA - ESAMAZ|4|3|1|15|1501402|1|114|2|1|3|8|41|32|12|6|3|3|0|2|1|0|1||0|1|1|1|1|1|45|0|1|101003041.23|0.00|0.00|15651274.00|8714851.24|4231852.69|18996742.39|8000000.00|1000000.00|10000000.00
2019|2140|FACULDADE NOSSA SENHORA DE LOURDES|FNSL|3657|CINTEP - CENTRO INTEGRADO DE TECNOLOGIA E PESQUISA LTDA - ME|4|3|2|29|2925303|0|6|0|0|0|0|0|0|2|1|2|1|0|0|0|0|0||1|1|1|1|1|0|32|2698|2|875420.2|0.00|68700.10|302290.63|191512.98|117258.73|228806.22|59058.81|0.00|21566.68
2019|13643|FACULDADES EVANGÉLICAS INTEGRADAS CANTARES DE SALOMÃO|FEICS|3664|FUNDACAO CANTARES DE SALOMAO|5|3|5|51|5103403|1|13|0|0|0|0|0|2|4|1|3|3|0|0|0|0|0||1|0|1|1|0|1|53|15|2|1525230|0.00|216111.00|311518.00|152520.50|159690.00|186560.20|65620.50|0.00|862560.53
2019|5701|UNIVERSIDADE DO ESTADO DO AMAPÁ|UEAP|3666|GOVERNO DO ESTADO DO AMAPA|2|1|1|16|1600303|1|169|0|0|0|0|7|23|4|3|41|80|5|5|1|0|0||0|1|1|0|0|0|0|0|2|545381.02|6280959.61|18348.32|17062282.70|13574418.02|2875659.37|5119696.19|1257728.50|1264188.13|118484.79
2019|5706|FACULDADE MUNICIPAL DE PALHOÇA|FMP|3669|PALHOCA PREFEITURA|3|3|4|42|4211900|0|24|0|0|2|2|11|6|3|0|0|0|0|0|0|0|0||0|0|1|1|1|1|0|70|2|125449.77|9110000.00|0.00|5571850.36|632934.53|1232755.63|1401617.80|98446.00|0.00|0.00
2019|1820|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ|IFPI|4057|INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO PIAUI|1|4|2|22|2211001|1|952|0|0|0|4|27|84|97|113|280|213|74|51|3|6|1||0|1|1|1|1|1|57|68|2|2066530.29|506990100.55|53411605.46|177092028.80|63645823.61|73581708.01|76385104.00|2000000.00|996216.80|46058667.77
2019|601|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL|IFRS|4126|INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO RIO GRANDE DO SUL|1|4|4|43|4302105|0|935|0|1|0|4|31|58|75|110|244|167|142|67|25|11|1||0|0|1|1|1|1|145|15190|2|539709.44|518669859.86|31378763.33|193903774.51|129269183.01|53518363.76|70209041.26|12937692.29|1625268.00|8213712.16
2019|3188|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|IFNMG|5001|INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS|1|4|3|31|3143302|0|682|0|2|0|1|12|40|44|71|212|172|65|56|4|3|1||1|1|1|1|1|1|94|27448|1|2157234|290327021.00|5681132.27|220648977.99|0.00|12902660.57|48541003.74|5125093.80|584000.00|5216548.67
